Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,2019-04-06T22:59:59.000Z,5028.3210819427,5032.7912392522,5229.9575509425,4934.2630443641
BTC,2019-04-07T22:59:59.000Z,5198.1731702888,5028.3202691679,5247.4649314366,5019.3333318063
BTC,2019-04-08T22:59:59.000Z,5260.2050430865,5192.9290962064,5343.2470926415,5088.678144514
BTC,2019-04-09T22:59:59.000Z,5179.997649218,5260.2003287856,5285.8634204236,5117.0061851338
BTC,2019-04-10T22:59:59.000Z,5283.543757825,5179.9966735738,5450.989154256,5170.615377475
BTC,2019-04-11T22:59:59.000Z,5049.6058235388,5320.6135135987,5342.5239018413,4954.1609154428
BTC,2019-04-12T23:00:00.000Z,5077.5158640878,5042.4023413794,5098.6060391669,4894.7331802049
BTC,2019-04-13T22:59:59.000Z,5066.8670401606,5077.5211333771,5117.6210450332,5021.7650353067
BTC,2019-04-14T23:00:00.000Z,5158.3874010066,5066.8774596534,5167.4313400271,5014.1653733057
BTC,2019-04-15T22:59:59.000Z,5045.6751659083,5145.8703659694,5181.9270002699,4957.6868898445
BTC,2019-04-16T23:00:00.000Z,5184.2044677779,5035.4607327922,5218.961540392,5019.9529488984
BTC,2019-04-17T23:00:00.000Z,5220.9599338197,5184.2044800119,5253.8619606622,5167.6833737207
BTC,2019-04-18T22:59:59.000Z,5276.5589823291,5218.0798427466,5310.4870454049,5214.8029423068
BTC,2019-04-19T23:00:00.000Z,5266.6612458779,5279.1814277,5345.7593029787,5212.1884707029
BTC,2019-04-20T22:59:59.000Z,5292.1483296981,5266.6612610884,5353.2868301723,5259.4268274145
BTC,2019-04-21T22:59:59.000Z,5276.5583181647,5292.1483276552,5330.9173143936,5195.6335370123
BTC,2019-04-22T23:00:00.000Z,5398.4334166027,5282.0882670752,5408.8419630351,5239.1652956097
BTC,2019-04-23T22:59:59.000Z,5552.5219105461,5398.4334166027,5622.4818679657,5359.2519203866
BTC,2019-04-24T22:59:59.000Z,5432.9910174238,5552.5194712993,5614.992209124,5373.8647065322
BTC,2019-04-25T23:00:00.000Z,5132.227526274,5432.9910173679,5505.1319530759,5055.1925785883
BTC,2019-04-26T22:59:59.000Z,5151.5745281681,5131.0616909647,5274.6954852413,5053.9463090714
BTC,2019-04-27T22:59:58.000Z,5200.1932393191,5151.5744081971,5218.8151827909,5088.2981217826
BTC,2019-04-28T23:00:00.000Z,5152.5457396305,5200.1930596118,5208.3476561134,5118.9091325833
BTC,2019-04-29T22:59:59.000Z,5151.4334996793,5156.543027828,5192.0253391672,5083.8427035987
BTC,2019-04-30T22:59:58.000Z,5277.4444688896,5155.6172833984,5292.6053854377,5130.2601978629
BTC,2019-05-01T22:59:58.000Z,5297.9424922151,5277.444450001,5351.3591428566,5259.8440261214
BTC,2019-05-02T22:59:59.000Z,5405.8780670084,5323.6392701182,5427.4883938579,5310.6701004202
BTC,2019-05-03T22:00:00.000Z,5697.6790537992,5405.8781112193,5791.2114632021,5378.2080477999
BTC,2019-05-04T23:00:00.000Z,5812.3317793033,5690.1475273592,5829.9489133851,5529.7482398946
BTC,2019-05-05T22:59:59.000Z,5713.0350518135,5787.5985981407,5787.6454782757,5634.7238503772
BTC,2019-05-06T22:59:59.000Z,5706.0084207883,5713.0349658693,5750.5656087971,5562.3147274549
BTC,2019-05-07T22:59:59.000Z,5899.5296934602,5687.2598413585,5956.1501039829,5687.253246151
BTC,2019-05-08T22:59:59.000Z,5932.4413913918,5759.3750574463,5942.4108923254,5708.476326096
BTC,2019-05-09T23:00:00.000Z,6159.6859018287,5932.4462847078,6159.6859018287,5845.6509179975
BTC,2019-05-10T22:59:59.000Z,6387.829450439,6159.6895437717,6426.8312070424,6098.1579761282
BTC,2019-05-11T22:59:59.000Z,7254.8055361621,6347.7067370066,6310823.541354717,6346.3318889256
BTC,2019-05-12T23:00:00.000Z,6992.7066614624,7241.0236527485,7577.7706750947,6758.8820843525
BTC,2019-05-13T22:59:59.000Z,7906.9408350528,6992.705887281,8148.5610875384,6860.2866798543
BTC,2019-05-14T22:59:59.000Z,7928.4174163467,7906.9464248717,8353.869652476,7642.4035612633
BTC,2019-05-15T22:59:59.000Z,8177.4535191838,7989.1277083975,8260.9531103939,7844.9802377751
BTC,2019-05-16T22:59:59.000Z,7820.0762428219,8177.4535736638,8360.3001909545,7683.6652827439
BTC,2019-05-17T23:00:00.000Z,7243.650538964,7820.0765409497,7935.9747702379,6900.8294027867
BTC,2019-05-18T23:00:00.000Z,7295.6497288231,7361.2576328893,7490.7942004206,7218.2606681079
BTC,2019-05-19T22:59:59.000Z,8221.2593953546,7285.4214269558,8242.3575083983,7267.2109184077
BTC,2019-05-20T22:59:59.000Z,7917.0124987984,8221.2654730703,8296.5456029187,7581.108489471
BTC,2019-05-21T22:59:59.000Z,7961.1287431622,7984.511102994,8092.6791543296,7811.2772223591
BTC,2019-05-22T22:59:59.000Z,7723.9038796248,7961.5198801948,8018.7545463135,7511.1139242967
BTC,2019-05-23T22:59:59.000Z,7903.8469103955,7723.894266781,7973.2306311433,7478.095034704
BTC,2019-05-24T23:00:00.000Z,8038.5067907549,7871.3758712149,8171.8008380369,7792.4338135911
BTC,2019-05-25T22:59:59.000Z,8089.5701634982,7990.9198159167,8130.5776342088,7935.7438911661
BTC,2019-05-26T22:59:59.000Z,8653.1423680221,8090.0465263258,8780.7820298591,7889.0706759973
BTC,2019-05-27T23:00:00.000Z,8800.3466061527,8653.1518022683,8937.2464912039,8621.5721918502
BTC,2019-05-28T22:59:59.000Z,8719.3314849999,8776.5657880978,8819.6662969235,8555.5908335332
BTC,2019-05-29T22:59:59.000Z,8672.4001072907,8721.3476412347,8756.2424429279,8430.1298903369
BTC,2019-05-30T22:59:59.000Z,8287.0402563223,8665.8396573792,9084.1499973709,8025.5864761456
BTC,2019-05-31T23:00:00.000Z,8513.2038819334,8285.4963935396,8544.6432253438,8120.0894792356
BTC,2019-06-01T22:59:59.000Z,8588.4795049694,8514.3959265461,8622.7299806059,8455.8604098955
BTC,2019-06-02T22:59:59.000Z,8744.2655607165,8589.1696417012,8830.1821538398,8523.2427413602
BTC,2019-06-03T23:00:00.000Z,8474.0482291229,8744.1092236193,8765.7434622966,8342.3176873528
BTC,2019-06-04T22:59:59.000Z,7645.5725139007,8108.1595685263,8108.1595685263,7453.269352399
BTC,2019-06-05T23:00:00.000Z,7790.3211349552,7644.7987582348,7922.561139389,7586.3616207288
BTC,2019-06-06T23:00:00.000Z,7730.8817258862,7794.1959242062,7920.5270486164,7459.129075662
BTC,2019-06-07T23:00:00.000Z,8030.2560794416,7730.1859182601,8134.1668204893,7723.5396780797
BTC,2019-06-08T23:00:00.000Z,7949.425798625,8030.2338560247,8074.5935388233,7790.8998343964
BTC,2019-06-09T23:00:00.000Z,7600.9224920885,7930.8922727102,7964.0245354802,7525.5926088831
BTC,2019-06-10T23:00:00.000Z,7954.0062377205,7600.9225047785,8064.9001353225,7530.5341004825
BTC,2019-06-11T22:59:59.000Z,7903.6252503798,8014.2309190982,8048.2226611274,7714.610306452
BTC,2019-06-12T22:59:59.000Z,8151.7886797815,7903.6146316397,8249.4160670662,7824.1140843363
BTC,2019-06-13T22:59:59.000Z,8256.7200994618,8166.6682357284,8330.6643517846,8052.1542252186
BTC,2019-06-14T23:00:00.000Z,8667.7879539941,8257.2776927416,8694.0229660645,8172.4002771628
BTC,2019-06-15T22:59:59.000Z,8836.1684129096,8698.1445368264,8897.9960229216,8622.4717352461
BTC,2019-06-16T22:59:59.000Z,9061.5404606385,8836.2496521451,9381.8197140209,8800.9956650855
BTC,2019-06-17T22:59:59.000Z,9346.9750871976,9061.5935249702,9409.3424621723,8969.770912568
BTC,2019-06-18T23:00:00.000Z,9012.4878496522,9337.754058545,9357.7732559976,8943.0971053156
BTC,2019-06-19T23:00:00.000Z,9259.1236383919,9011.4696762403,9285.4167158334,8967.5817148785
BTC,2019-06-20T22:59:59.000Z,9559.9006885716,9260.682723057,9599.9153349725,9198.7752567805
BTC,2019-06-21T22:59:58.000Z,9906.407965055,9559.9006591147,9941.5270774672,9521.83210207
BTC,2019-06-22T22:59:59.000Z,10461.4121688088,10206.490342332,11190.567798926,10058.4162662428
BTC,2019-06-23T22:59:59.000Z,10843.5709747797,10461.3904159387,11307.6935457487,10460.9988943702
BTC,2019-06-24T22:59:59.000Z,10996.4597495353,10843.6017701213,11104.1005162022,10539.812439096
BTC,2019-06-25T22:59:58.000Z,11665.4096837335,10996.4532821709,11704.6218958232,10951.0250198162
BTC,2019-06-26T22:59:59.000Z,12444.9258599878,11668.6658570188,13879.2377057928,11625.8810901961
BTC,2019-06-27T23:00:00.000Z,11086.2688286526,12444.92234283,13328.5803127139,10314.7538734517
BTC,2019-06-28T23:00:00.000Z,12316.9530120207,11086.2357150219,12402.0435115035,10789.984139661
BTC,2019-06-29T22:59:59.000Z,12024.0809722046,12360.1870979135,12381.0417016965,11368.274496108
BTC,2019-06-30T22:59:59.000Z,10932.3105071733,12024.0945221636,12187.3066985264,10837.5600652629
BTC,2019-07-01T23:00:00.000Z,10454.6838183291,10932.3074892823,11196.9957508963,9986.2568489798
BTC,2019-07-02T23:00:00.784Z,10800.1301399504,10454.7118899557,10933.8150039945,9676.5904002565
BTC,2019-07-03T23:00:00.000Z,11942.2402247929,10778.9100586114,11967.6544411845,10691.6694447365
BTC,2019-07-04T23:00:00.000Z,11645.5246063376,11942.241317492,12044.0795511745,11488.8306588501
BTC,2019-07-05T22:59:59.000Z,10946.2090547386,11138.7710294887,11440.8557302556,10771.3548417135
BTC,2019-07-06T23:00:00.000Z,11219.0460004352,10946.20856257,11735.5709361591,10834.7758711611
BTC,2019-07-07T22:59:59.000Z,11422.1144680283,11219.0495076997,11593.1177650972,11101.9151585759
BTC,2019-07-08T22:59:59.000Z,12335.9993946484,11422.1411587568,12354.4630323692,11335.1639503056
BTC,2019-07-09T23:00:00.000Z,12575.904067439,12335.9915530625,12815.6790357556,12127.712182121
BTC,2019-07-10T23:00:00.000Z,12054.1837934894,12585.2419743944,13175.6877367065,11566.8983942385
BTC,2019-07-11T22:59:59.000Z,11324.1446969751,12054.182805678,12188.1778430704,11011.0411202521
BTC,2019-07-12T22:59:59.000Z,11802.9599635884,11324.2018284256,11919.9220616201,11100.0885124471
